transactionID,storeID,date,state,season,temperature,weather_condition,category,is_holiday,total_amount,profit_margin,items_count,payment_method,customer_type
TXN000417,ST002,11/18/23,TX,Fall,20.4,Clear,Halloween Items,FALSE,121.85,0.2223,10,Credit Card,Regular
TXN008020,ST003,11/18/23,NY,Fall,24.3,Clear,Hot Beverages,FALSE,69.46,0.2167,2,Debit Card,Premium
TXN009727,ST002,11/18/23,TX,Fall,12.3,Clear,School Supplies,FALSE,71.35,0.2897,8,Credit Card,Regular
TXN002480,ST004,11/18/23,FL,Fall,21.5,Cool,Allergy Medicine,FALSE,57.56,0.3187,12,Credit Card,Regular
TXN009008,ST004,11/18/23,FL,Fall,22.6,Humid,Winter Clothing,FALSE,53.21,0.2499,2,Credit Card,Premium
TXN001988,ST001,11/18/23,CA,Fall,10.4,Clear,Yard Tools,FALSE,58.69,0.1602,9,Cash,Premium
TXN004883,ST005,11/18/23,IL,Fall,26.2,Clear,Home Decor,FALSE,100.11,0.2267,11,Credit Card,Regular
TXN003201,ST003,11/18/23,NY,Fall,19.8,Partly Cloudy,Halloween Items,FALSE,65.32,0.213,13,Cash,Regular
TXN002444,ST004,11/18/23,FL,Fall,25,Partly Cloudy,Yard Tools,FALSE,57.98,0.2286,12,Debit Card,Premium
TXN003131,ST001,11/18/23,CA,Fall,13,Clear,Halloween Items,FALSE,44.86,0.1933,6,Cash,Regular
TXN000216,ST004,11/18/23,FL,Fall,18.1,Cloudy,Fall Clothing,FALSE,190.83,0.3162,6,Credit Card,Premium
TXN001740,ST002,11/18/23,TX,Fall,16.1,Clear,Rain Gear,FALSE,38.62,0.2016,3,Credit Card,Regular
TXN006915,ST003,11/18/23,NY,Fall,16.6,Clear,Halloween Items,FALSE,60.88,0.1565,8,Digital Wallet,Regular
TXN006908,ST002,11/18/23,TX,Fall,27.5,Partly Cloudy,School Supplies,FALSE,51.84,0.2158,4,Credit Card,Regular
TXN003323,ST004,11/18/23,FL,Fall,23.5,Clear,Yard Tools,FALSE,88.98,0.2423,4,Credit Card,Regular
TXN005608,ST003,11/18/23,NY,Fall,29.2,Clear,Swimming Gear,FALSE,99.24,0.2441,6,Credit Card,Regular
TXN006251,ST002,11/18/23,TX,Fall,17.7,Partly Cloudy,School Supplies,FALSE,37.48,0.2081,5,Debit Card,Premium
TXN009143,ST001,11/18/23,CA,Fall,14.6,Clear,Yard Tools,FALSE,150.17,0.2128,8,Debit Card,Premium
TXN002662,ST003,11/18/23,NY,Fall,11,Cloudy,Sunscreen,FALSE,16.6,0.1692,12,Cash,Regular
TXN008948,ST002,11/18/23,TX,Fall,27,Partly Cloudy,School Supplies,FALSE,33.39,0.2729,1,Debit Card,Regular
TXN006213,ST004,11/18/23,FL,Fall,16.2,Clear,Holiday Decorations,FALSE,26.01,0.2225,10,Cash,Regular
TXN008481,ST001,11/18/23,CA,Fall,23.1,Partly Cloudy,Fall Clothing,FALSE,86.8,0.2123,12,Debit Card,Regular
TXN008680,ST005,11/18/23,IL,Fall,19,Cloudy,Halloween Items,FALSE,35.15,0.275,14,Credit Card,Premium
TXN003267,ST004,11/18/23,FL,Fall,20.9,Partly Cloudy,Home Decor,FALSE,56.08,0.2719,8,Debit Card,Premium
TXN002626,ST001,11/18/23,CA,Fall,15.4,Rain,Fall Clothing,FALSE,82.33,0.2024,2,Digital Wallet,Regular
TXN005474,ST005,11/19/23,IL,Fall,10.4,Cloudy,Cleaning Supplies,FALSE,58.84,0.1977,13,Debit Card,Regular
TXN008169,ST004,11/19/23,FL,Fall,24.7,Partly Cloudy,Home Decor,FALSE,50.31,0.2971,9,Cash,Premium
TXN008188,ST001,11/19/23,CA,Fall,19.3,Clear,Fall Clothing,FALSE,123.32,0.1633,14,Credit Card,Premium
TXN008642,ST001,11/19/23,CA,Fall,23.3,Clear,School Supplies,FALSE,19.71,0.1759,14,Credit Card,Premium
TXN005179,ST003,11/19/23,NY,Fall,28.5,Mild,Yard Tools,FALSE,75.52,0.2168,13,Cash,New
TXN000524,ST005,11/19/23,IL,Fall,15.5,Clear,Cleaning Supplies,FALSE,76.6,0.1809,2,Cash,Regular
TXN006566,ST001,11/19/23,CA,Fall,17.3,Rain,Fall Clothing,FALSE,84.84,0.1961,14,Credit Card,Regular
TXN008819,ST005,11/19/23,IL,Fall,16.3,Cool,Yard Tools,FALSE,35.77,0.257,2,Credit Card,Regular
TXN001814,ST002,11/19/23,TX,Fall,14.6,Cool,Spring Clothing,FALSE,125.32,0.2629,11,Credit Card,Regular
TXN004146,ST001,11/19/23,CA,Fall,10.9,Cool,Yard Tools,FALSE,40.91,0.2167,7,Cash,Regular
TXN009518,ST004,11/19/23,FL,Fall,15.4,Partly Cloudy,Snow Equipment,FALSE,120.49,0.2706,12,Credit Card,Regular
TXN005076,ST003,11/19/23,NY,Fall,26.7,Partly Cloudy,Air Conditioners,FALSE,42.83,0.1825,7,Credit Card,Regular
TXN009414,ST005,11/19/23,IL,Fall,13.3,Cloudy,Allergy Medicine,FALSE,44.47,0.2625,14,Cash,Regular
TXN002369,ST003,11/19/23,NY,Fall,18.7,Partly Cloudy,Fall Clothing,FALSE,77.76,0.1642,14,Credit Card,Regular
TXN005945,ST001,11/19/23,CA,Fall,17.5,Mild,Holiday Decorations,FALSE,50.73,0.1621,4,Debit Card,Regular
TXN007065,ST001,11/19/23,CA,Fall,12.1,Cool,Snow Equipment,FALSE,120.79,0.2314,11,Credit Card,Premium
TXN006208,ST001,11/20/23,CA,Fall,12.8,Cloudy,Yard Tools,FALSE,177.55,0.1706,4,Credit Card,Regular
TXN006306,ST003,11/20/23,NY,Fall,20.8,Cloudy,Yard Tools,FALSE,55.46,0.1581,14,Cash,Premium
TXN000006,ST003,11/20/23,NY,Fall,18.4,Cool,Halloween Items,FALSE,84.98,0.2062,5,Credit Card,Premium
TXN002590,ST002,11/20/23,TX,Fall,19.3,Mild,Yard Tools,FALSE,74.08,0.2599,9,Cash,Premium
TXN002439,ST004,11/20/23,FL,Fall,24.8,Clear,Home Decor,FALSE,40.2,0.2629,4,Credit Card,Regular
TXN003566,ST001,11/20/23,CA,Fall,18.7,Partly Cloudy,Summer Clothing,FALSE,74.06,0.1962,5,Credit Card,Regular
TXN007537,ST002,11/20/23,TX,Fall,27.3,Sunny,Halloween Items,FALSE,55.06,0.2656,14,Credit Card,Premium
TXN005018,ST004,11/20/23,FL,Fall,15.8,Clear,School Supplies,FALSE,67.84,0.2253,6,Credit Card,Regular
TXN003690,ST001,11/20/23,CA,Fall,22.1,Clear,Yard Tools,FALSE,74.03,0.1636,4,Debit Card,Regular
TXN009732,ST005,11/20/23,IL,Fall,20.6,Cloudy,School Supplies,FALSE,115.43,0.2044,3,Credit Card,Regular
TXN007938,ST001,11/20/23,CA,Fall,13.5,Cloudy,School Supplies,FALSE,59.12,0.2446,3,Credit Card,Regular
TXN004254,ST003,11/20/23,NY,Fall,24.6,Partly Cloudy,Halloween Items,FALSE,36.29,0.2097,7,Credit Card,Regular
TXN004458,ST005,11/20/23,IL,Fall,12.1,Cool,Rain Gear,FALSE,60.7,0.2536,13,Cash,Premium
TXN000840,ST005,11/20/23,IL,Fall,25.9,Partly Cloudy,Yard Tools,FALSE,62.78,0.187,8,Digital Wallet,New
TXN008084,ST004,11/20/23,FL,Fall,17.4,Cool,Halloween Items,FALSE,93.66,0.2877,13,Debit Card,Regular
TXN007525,ST002,11/20/23,TX,Fall,12.6,Cool,Yard Tools,FALSE,146.77,0.2965,11,Debit Card,Premium
TXN002198,ST004,11/20/23,FL,Fall,23.9,Warm,Cleaning Supplies,FALSE,30.37,0.2682,1,Credit Card,Regular
TXN000225,ST001,11/20/23,CA,Fall,16,Clear,Garden Tools,FALSE,59.77,0.2359,6,Credit Card,Regular
TXN008293,ST001,11/20/23,CA,Fall,19.6,Partly Cloudy,Swimming Gear,FALSE,75.79,0.1773,14,Credit Card,Premium
TXN000142,ST004,11/20/23,FL,Fall,16.2,Partly Cloudy,School Supplies,FALSE,60.48,0.2777,12,Debit Card,Regular
TXN000252,ST004,11/20/23,FL,Fall,13.1,Partly Cloudy,Fall Clothing,FALSE,120.57,0.2341,3,Digital Wallet,Regular
TXN009950,ST001,11/20/23,CA,Fall,20.8,Partly Cloudy,Heaters,FALSE,22.55,0.1645,8,Credit Card,Regular
TXN008059,ST001,11/20/23,CA,Fall,16.1,Clear,Home Decor,FALSE,61.41,0.1515,5,Cash,Regular
TXN000237,ST004,11/20/23,FL,Fall,21.6,Clear,Allergy Medicine,FALSE,276.05,0.2607,9,Credit Card,New
TXN000211,ST004,11/20/23,FL,Fall,16,Partly Cloudy,Garden Tools,FALSE,84.21,0.3182,11,Digital Wallet,Premium
TXN005046,ST004,11/20/23,FL,Fall,20.4,Cloudy,School Supplies,FALSE,175.35,0.2787,10,Debit Card,Regular
TXN005542,ST004,11/21/23,FL,Fall,15.2,Clear,Fall Clothing,FALSE,49.84,0.293,4,Credit Card,Regular
TXN001148,ST002,11/21/23,TX,Fall,30,Clear,Fall Clothing,FALSE,113.8,0.2659,11,Credit Card,Regular
TXN001829,ST002,11/21/23,TX,Fall,24,Mild,Outdoor Furniture,FALSE,49.7,0.2564,11,Credit Card,Regular
TXN006591,ST005,11/21/23,IL,Fall,22,Cool,School Supplies,FALSE,72.48,0.2698,14,Debit Card,Premium
TXN003483,ST004,11/21/23,FL,Fall,20.2,Clear,Yard Tools,FALSE,87.76,0.2698,1,Cash,Premium
TXN005781,ST003,11/21/23,NY,Fall,19,Rain,Yard Tools,FALSE,113.77,0.2465,6,Credit Card,New
TXN007935,ST003,11/21/23,NY,Fall,17.9,Clear,Yard Tools,FALSE,58.04,0.2194,10,Debit Card,Premium
TXN007992,ST003,11/21/23,NY,Fall,23.9,Partly Cloudy,Halloween Items,FALSE,26.02,0.1758,4,Credit Card,Regular
TXN002206,ST002,11/21/23,TX,Fall,16.5,Mild,School Supplies,FALSE,26.7,0.2653,5,Credit Card,Regular
TXN001909,ST004,11/21/23,FL,Fall,25.1,Cool,Sunscreen,FALSE,72.61,0.2593,9,Cash,New
TXN005844,ST003,11/21/23,NY,Fall,24.3,Sunny,Fall Clothing,FALSE,27.59,0.2141,10,Debit Card,Premium
TXN002797,ST004,11/21/23,FL,Fall,18.5,Partly Cloudy,Hot Beverages,FALSE,65.26,0.2623,7,Credit Card,Regular
TXN000650,ST002,11/21/23,TX,Fall,23.1,Clear,Fall Clothing,FALSE,94.46,0.2888,6,Credit Card,Premium
TXN000819,ST004,11/21/23,FL,Fall,22.2,Mild,Air Conditioners,FALSE,83.13,0.2973,11,Debit Card,Premium
TXN008831,ST005,11/21/23,IL,Fall,16.8,Sunny,Home Decor,FALSE,108.94,0.2444,7,Credit Card,Regular
TXN008446,ST004,11/21/23,FL,Fall,19.9,Clear,Halloween Items,FALSE,43.24,0.2274,5,Credit Card,Premium
TXN003904,ST001,11/21/23,CA,Fall,29.5,Clear,Home Decor,FALSE,63.36,0.2201,5,Digital Wallet,Regular
TXN004118,ST001,11/21/23,CA,Fall,18,Sunny,School Supplies,FALSE,56.78,0.1834,11,Credit Card,Regular
TXN007930,ST005,11/21/23,IL,Fall,20.1,Clear,Yard Tools,FALSE,88.11,0.2506,8,Debit Card,Regular
TXN009487,ST005,11/21/23,IL,Fall,22.5,Cool,Halloween Items,FALSE,52.13,0.2748,8,Debit Card,Premium
TXN009281,ST003,11/21/23,NY,Fall,20.8,Partly Cloudy,Home Decor,FALSE,97.87,0.1956,12,Debit Card,Regular
TXN006940,ST004,11/21/23,FL,Fall,23.4,Cool,Sunscreen,FALSE,118.6,0.2433,12,Digital Wallet,Regular
TXN006360,ST004,11/21/23,FL,Fall,19.4,Clear,Snow Equipment,FALSE,56.88,0.2817,9,Credit Card,Regular
TXN000915,ST005,11/21/23,IL,Fall,24.1,Clear,Halloween Items,FALSE,58.09,0.2785,6,Cash,Premium
TXN005818,ST003,11/21/23,NY,Fall,12.5,Cloudy,School Supplies,FALSE,73.16,0.2079,11,Credit Card,Regular
TXN007567,ST002,11/21/23,TX,Fall,19.9,Partly Cloudy,Hot Beverages,FALSE,66.86,0.2426,12,Credit Card,Regular
TXN003378,ST004,11/21/23,FL,Fall,23.9,Partly Cloudy,Halloween Items,FALSE,60.57,0.2817,6,Debit Card,Regular
TXN006977,ST003,11/21/23,NY,Fall,21.8,Cool,Hot Beverages,FALSE,48.77,0.2219,10,Credit Card,Regular
TXN002918,ST003,11/21/23,NY,Fall,22.3,Cloudy,Halloween Items,FALSE,91.87,0.191,2,Debit Card,Premium
TXN007592,ST002,11/22/23,TX,Fall,22.3,Clear,Cleaning Supplies,FALSE,32.19,0.2365,9,Credit Card,Regular
TXN000185,ST004,11/22/23,FL,Fall,19.3,Clear,Yard Tools,FALSE,125.07,0.2989,4,Credit Card,Premium
TXN001925,ST005,11/22/23,IL,Fall,12.8,Clear,Halloween Items,FALSE,71.75,0.2099,13,Debit Card,Regular
TXN001619,ST002,11/22/23,TX,Fall,27.5,Partly Cloudy,Fall Clothing,FALSE,96.46,0.2429,8,Credit Card,Regular
TXN000135,ST003,11/22/23,NY,Fall,22.3,Mild,Cleaning Supplies,FALSE,51.13,0.2058,11,Digital Wallet,Premium
TXN004385,ST001,11/22/23,CA,Fall,24,Clear,Fall Clothing,FALSE,55.01,0.2034,6,Credit Card,New
TXN009858,ST005,11/22/23,IL,Fall,25,Sunny,Cleaning Supplies,FALSE,49.16,0.1819,3,Debit Card,Premium
TXN008026,ST004,11/22/23,FL,Fall,23.5,Cloudy,School Supplies,FALSE,71.63,0.3064,11,Digital Wallet,Regular
TXN009141,ST001,11/22/23,CA,Fall,24.3,Partly Cloudy,Yard Tools,FALSE,41.91,0.2499,4,Cash,Premium
TXN001950,ST001,11/22/23,CA,Fall,21.9,Humid,Yard Tools,FALSE,40.73,0.1623,8,Cash,New
TXN001837,ST004,11/22/23,FL,Fall,16.6,Clear,Yard Tools,FALSE,32.21,0.2889,13,Debit Card,Premium
TXN004619,ST001,11/22/23,CA,Fall,19.9,Mild,Air Conditioners,FALSE,25.1,0.153,3,Credit Card,Regular
TXN004080,ST001,11/22/23,CA,Fall,18.8,Cool,Garden Tools,FALSE,127.02,0.2455,14,Digital Wallet,Regular
TXN008674,ST004,11/22/23,FL,Fall,21.2,Partly Cloudy,Yard Tools,FALSE,42.55,0.2633,9,Credit Card,Regular
TXN001677,ST002,11/22/23,TX,Fall,16.5,Partly Cloudy,Halloween Items,FALSE,42.65,0.2248,5,Cash,Premium
TXN000336,ST001,11/22/23,CA,Fall,10.7,Cool,Halloween Items,FALSE,43.03,0.2257,10,Cash,New
TXN005303,ST004,11/22/23,FL,Fall,19.4,Clear,Halloween Items,FALSE,64.88,0.3116,9,Cash,Premium
TXN003347,ST005,11/22/23,IL,Fall,23,Partly Cloudy,Yard Tools,FALSE,190.33,0.2291,14,Debit Card,Premium
TXN000098,ST002,11/22/23,TX,Fall,15.2,Mild,Fall Clothing,FALSE,51.92,0.2667,14,Cash,Premium
TXN004400,ST003,11/22/23,NY,Fall,10.3,Cool,Holiday Decorations,FALSE,121.88,0.2395,10,Cash,Premium
TXN001672,ST005,11/22/23,IL,Fall,21.8,Clear,Yard Tools,FALSE,85.64,0.2498,14,Credit Card,Premium
TXN000583,ST001,11/22/23,CA,Fall,24,Partly Cloudy,School Supplies,FALSE,160.76,0.2403,2,Digital Wallet,Regular
TXN009758,ST002,11/23/23,TX,Fall,24.7,Partly Cloudy,Hot Beverages,TRUE,60.14,0.2825,7,Credit Card,Premium
TXN002136,ST004,11/23/23,FL,Fall,20.9,Cool,Fall Clothing,TRUE,104.52,0.3113,7,Credit Card,Regular
TXN009164,ST004,11/23/23,FL,Fall,25.2,Sunny,Halloween Items,TRUE,53.45,0.3513,8,Cash,Regular
TXN000777,ST005,11/23/23,IL,Fall,19.9,Partly Cloudy,Yard Tools,TRUE,64.37,0.2945,10,Debit Card,Regular
TXN000571,ST002,11/23/23,TX,Fall,22.8,Clear,Home Decor,TRUE,116.05,0.3145,8,Credit Card,Regular
TXN009131,ST001,11/23/23,CA,Fall,12.9,Clear,Fall Clothing,TRUE,82.36,0.2416,13,Cash,Regular
TXN000449,ST002,11/23/23,TX,Fall,17,Clear,Heaters,TRUE,88.89,0.2595,5,Credit Card,Premium
TXN009437,ST004,11/23/23,FL,Fall,25.9,Mild,Rain Gear,TRUE,27.25,0.2905,4,Debit Card,Regular
TXN009332,ST001,11/23/23,CA,Fall,20.5,Cool,Home Decor,TRUE,126.2,0.2083,14,Cash,Premium
TXN000808,ST001,11/23/23,CA,Fall,17,Cool,Yard Tools,TRUE,75.13,0.2684,12,Credit Card,Regular
TXN003342,ST003,11/23/23,NY,Fall,10,Cloudy,Spring Clothing,TRUE,134.51,0.178,4,Cash,Premium
TXN002553,ST002,11/23/23,TX,Fall,22.2,Cool,Home Decor,TRUE,64.47,0.2327,9,Credit Card,Premium
TXN002642,ST004,11/23/23,FL,Fall,15.9,Cloudy,Halloween Items,TRUE,36.44,0.295,12,Cash,Premium
TXN007482,ST003,11/23/23,NY,Fall,20.9,Clear,School Supplies,TRUE,32.74,0.2488,11,Cash,Regular
TXN006143,ST002,11/23/23,TX,Fall,26,Sunny,Halloween Items,TRUE,72.21,0.3186,9,Credit Card,Regular
TXN005215,ST001,11/23/23,CA,Fall,24.2,Partly Cloudy,Garden Tools,TRUE,85.55,0.2332,11,Credit Card,New
TXN004781,ST005,11/23/23,IL,Fall,23.7,Cool,Hot Beverages,TRUE,85.37,0.3023,1,Digital Wallet,Regular
TXN005638,ST005,11/23/23,IL,Fall,15.8,Rain,Snow Equipment,TRUE,103.26,0.2139,3,Digital Wallet,Regular
TXN008561,ST002,11/23/23,TX,Fall,13.5,Clear,Heaters,TRUE,156.94,0.3185,13,Debit Card,Regular
TXN007608,ST003,11/23/23,NY,Fall,11.9,Cloudy,Outdoor Furniture,TRUE,248.81,0.1811,9,Credit Card,Regular
TXN008234,ST004,11/23/23,FL,Fall,23.5,Clear,Fall Clothing,TRUE,62.09,0.2761,3,Cash,Regular
TXN003642,ST005,11/23/23,IL,Fall,23.7,Partly Cloudy,Fall Clothing,TRUE,64.52,0.2276,2,Credit Card,Regular
TXN006424,ST003,11/24/23,NY,Fall,18.6,Mild,Halloween Items,FALSE,30.34,0.1736,5,Digital Wallet,Regular
TXN005291,ST004,11/24/23,FL,Fall,21.9,Partly Cloudy,School Supplies,FALSE,26.82,0.2751,6,Debit Card,Premium
TXN009651,ST002,11/24/23,TX,Fall,15.8,Mild,Allergy Medicine,FALSE,138.1,0.2886,11,Credit Card,Premium
TXN003111,ST004,11/24/23,FL,Fall,20,Clear,Halloween Items,FALSE,50.25,0.2238,1,Credit Card,Regular
TXN005533,ST002,11/24/23,TX,Fall,15.4,Cool,Home Decor,FALSE,126.59,0.2433,10,Cash,Regular
TXN006328,ST005,11/24/23,IL,Fall,15.5,Partly Cloudy,Fall Clothing,FALSE,50.33,0.2038,4,Debit Card,Regular
TXN006829,ST002,11/24/23,TX,Fall,18.9,Clear,Swimming Gear,FALSE,59.56,0.2217,6,Digital Wallet,Regular
TXN002992,ST001,11/24/23,CA,Fall,19,Clear,Allergy Medicine,FALSE,59.75,0.1863,6,Credit Card,Premium
TXN009771,ST001,11/24/23,CA,Fall,19.2,Clear,Sunscreen,FALSE,64.39,0.2023,2,Credit Card,Premium
TXN007130,ST003,11/24/23,NY,Fall,14.8,Cloudy,School Supplies,FALSE,136.25,0.2305,9,Credit Card,Regular
TXN009810,ST001,11/24/23,CA,Fall,21.4,Cool,Sunscreen,FALSE,189.27,0.2349,2,Digital Wallet,Premium
TXN008965,ST003,11/24/23,NY,Fall,24.6,Mild,Halloween Items,FALSE,238.27,0.1733,9,Credit Card,Regular
TXN006152,ST004,11/24/23,FL,Fall,16,Clear,Halloween Items,FALSE,165.88,0.295,14,Cash,Regular
TXN003023,ST004,11/24/23,FL,Fall,24,Clear,Snow Equipment,FALSE,110.65,0.2849,5,Debit Card,Premium
TXN001769,ST004,11/24/23,FL,Fall,19,Sunny,Fall Clothing,FALSE,36.89,0.3138,14,Cash,Regular
TXN007415,ST001,11/24/23,CA,Fall,15.6,Clear,Fall Clothing,FALSE,131.56,0.1993,3,Credit Card,Regular
TXN007681,ST004,11/24/23,FL,Fall,14.4,Clear,School Supplies,FALSE,50.42,0.2985,14,Cash,Premium
TXN004190,ST005,11/24/23,IL,Fall,10.2,Cool,Fall Clothing,FALSE,70.49,0.2087,1,Debit Card,Regular
TXN007511,ST003,11/24/23,NY,Fall,16.5,Clear,Winter Clothing,FALSE,87.94,0.1782,6,Digital Wallet,Regular
TXN003377,ST004,11/24/23,FL,Fall,24.6,Partly Cloudy,Fall Clothing,FALSE,52.62,0.319,5,Credit Card,Regular
TXN006658,ST001,11/24/23,CA,Fall,24.5,Clear,School Supplies,FALSE,136.15,0.1954,14,Credit Card,Regular
TXN001328,ST005,11/24/23,IL,Fall,20,Partly Cloudy,Air Conditioners,FALSE,132.25,0.2312,1,Digital Wallet,New
TXN001127,ST005,11/24/23,IL,Fall,17.9,Cloudy,School Supplies,FALSE,51.88,0.256,10,Debit Card,Premium
TXN000939,ST001,11/24/23,CA,Fall,19,Clear,Home Decor,FALSE,100.34,0.2465,6,Credit Card,Regular
TXN004411,ST001,11/24/23,CA,Fall,25.6,Partly Cloudy,Fall Clothing,FALSE,77.11,0.2043,10,Credit Card,New
TXN003828,ST005,11/24/23,IL,Fall,23.8,Clear,Snow Equipment,FALSE,74.93,0.2078,7,Cash,Regular
TXN003633,ST001,11/24/23,CA,Fall,19.8,Clear,School Supplies,FALSE,67.08,0.1944,9,Debit Card,Regular
TXN009434,ST002,11/24/23,TX,Fall,27.4,Mild,Hot Beverages,FALSE,85.23,0.2764,1,Credit Card,Regular
TXN005026,ST003,11/25/23,NY,Fall,27.8,Mild,Halloween Items,FALSE,70.33,0.2139,11,Debit Card,Premium
TXN006083,ST004,11/25/23,FL,Fall,23.3,Clear,Spring Clothing,FALSE,104.17,0.2299,5,Debit Card,Regular
TXN008037,ST005,11/25/23,IL,Fall,22.7,Rain,Yard Tools,FALSE,55.98,0.189,13,Debit Card,Regular
TXN004115,ST003,11/25/23,NY,Fall,18.9,Clear,Winter Clothing,FALSE,74.23,0.1544,11,Debit Card,Regular
TXN002584,ST004,11/25/23,FL,Fall,20.2,Mild,Fall Clothing,FALSE,62.69,0.2419,4,Debit Card,Regular
TXN005979,ST001,11/25/23,CA,Fall,23.7,Clear,Home Decor,FALSE,116.26,0.244,9,Credit Card,Premium
TXN002038,ST004,11/25/23,FL,Fall,15.5,Sunny,Home Decor,FALSE,101.65,0.2613,2,Credit Card,Regular
TXN005570,ST004,11/25/23,FL,Fall,24.7,Cool,Hot Beverages,FALSE,134.95,0.3003,8,Credit Card,Regular
TXN007815,ST001,11/25/23,CA,Fall,22.6,Cool,Fall Clothing,FALSE,55.7,0.1934,4,Credit Card,Regular
TXN000457,ST003,11/25/23,NY,Fall,15.7,Cool,Spring Clothing,FALSE,34.02,0.2327,10,Cash,Regular
TXN001128,ST004,11/25/23,FL,Fall,14.5,Partly Cloudy,School Supplies,FALSE,136.26,0.2233,14,Credit Card,Regular
TXN002967,ST005,11/25/23,IL,Fall,15.7,Clear,Rain Gear,FALSE,155.81,0.2384,5,Cash,Premium
TXN000577,ST004,11/25/23,FL,Fall,26.8,Mild,Home Decor,FALSE,52.83,0.2808,7,Cash,Premium
TXN007588,ST001,11/25/23,CA,Fall,27.2,Partly Cloudy,Yard Tools,FALSE,44.61,0.1921,14,Credit Card,Regular
TXN000906,ST005,11/25/23,IL,Fall,20.1,Partly Cloudy,Swimming Gear,FALSE,71.15,0.2643,11,Credit Card,Regular
TXN008297,ST002,11/25/23,TX,Fall,16.3,Cool,Allergy Medicine,FALSE,132.3,0.2146,13,Credit Card,Regular
TXN009123,ST002,11/25/23,TX,Fall,17.8,Cool,Yard Tools,FALSE,99.64,0.2381,13,Credit Card,Regular
TXN005015,ST003,11/25/23,NY,Fall,22.1,Mild,Halloween Items,FALSE,163,0.2069,7,Debit Card,Premium
TXN003696,ST005,11/25/23,IL,Fall,25,Warm,Halloween Items,FALSE,81.56,0.2114,10,Debit Card,Premium
TXN007486,ST005,11/25/23,IL,Fall,23.4,Mild,Outdoor Furniture,FALSE,105.53,0.2104,6,Digital Wallet,Regular
TXN002303,ST001,11/25/23,CA,Fall,17.9,Cloudy,Yard Tools,FALSE,49.86,0.1504,6,Digital Wallet,Regular
TXN006779,ST004,11/25/23,FL,Fall,10.7,Cool,Home Decor,FALSE,129.25,0.3083,7,Credit Card,Premium
TXN000026,ST003,11/25/23,NY,Fall,12.3,Partly Cloudy,School Supplies,FALSE,58.06,0.1999,11,Credit Card,Regular
TXN002226,ST003,11/25/23,NY,Fall,23.2,Clear,Yard Tools,FALSE,159.85,0.1678,14,Credit Card,Premium
TXN002712,ST005,11/26/23,IL,Fall,22.2,Clear,School Supplies,FALSE,81.07,0.2757,11,Debit Card,Regular
TXN008943,ST001,11/26/23,CA,Fall,27.6,Mild,Home Decor,FALSE,153.38,0.2224,13,Credit Card,Premium
TXN009195,ST002,11/26/23,TX,Fall,19.8,Partly Cloudy,Fall Clothing,FALSE,58.69,0.2027,1,Debit Card,Premium
TXN000460,ST001,11/26/23,CA,Fall,23.2,Cool,School Supplies,FALSE,86.56,0.1584,13,Credit Card,Regular
TXN005370,ST004,11/26/23,FL,Fall,23.2,Partly Cloudy,Outdoor Furniture,FALSE,145.92,0.2838,3,Digital Wallet,Premium
TXN008565,ST004,11/26/23,FL,Fall,28.2,Partly Cloudy,Yard Tools,FALSE,117.35,0.2389,4,Debit Card,Regular
TXN006032,ST002,11/26/23,TX,Fall,17.7,Mild,Sunscreen,FALSE,111.26,0.2113,1,Digital Wallet,Regular
TXN004268,ST001,11/26/23,CA,Fall,19.8,Partly Cloudy,Yard Tools,FALSE,39.85,0.1984,7,Credit Card,Regular
TXN007898,ST001,11/26/23,CA,Fall,18.7,Partly Cloudy,Hot Beverages,FALSE,84,0.1801,8,Debit Card,Regular
TXN007881,ST001,11/26/23,CA,Fall,19.2,Partly Cloudy,Fall Clothing,FALSE,25.07,0.2477,6,Cash,Regular
TXN002912,ST001,11/26/23,CA,Fall,19.4,Clear,Snow Equipment,FALSE,73.43,0.2128,6,Debit Card,Regular
TXN001267,ST005,11/26/23,IL,Fall,22,Mild,Winter Clothing,FALSE,50.01,0.2146,13,Credit Card,Regular
TXN008751,ST004,11/26/23,FL,Fall,24.1,Mild,Rain Gear,FALSE,144.44,0.2475,6,Digital Wallet,Regular
TXN006628,ST001,11/26/23,CA,Fall,20.9,Clear,Home Decor,FALSE,46.01,0.19,6,Cash,Regular
TXN005833,ST003,11/26/23,NY,Fall,25.9,Humid,Yard Tools,FALSE,43.53,0.1861,8,Cash,Premium
TXN005079,ST005,11/26/23,IL,Fall,13.4,Cool,Halloween Items,FALSE,66.5,0.2175,14,Cash,New
TXN000282,ST001,11/26/23,CA,Fall,25,Mild,School Supplies,FALSE,74.25,0.2183,11,Digital Wallet,Regular
TXN005634,ST005,11/26/23,IL,Fall,11.5,Cool,Yard Tools,FALSE,54.42,0.2694,8,Debit Card,New
TXN004376,ST002,11/26/23,TX,Fall,21.6,Humid,Fall Clothing,FALSE,111.23,0.294,1,Credit Card,Premium
TXN005446,ST004,11/26/23,FL,Fall,25,Warm,Halloween Items,FALSE,32.07,0.2754,1,Cash,Regular
TXN002484,ST003,11/26/23,NY,Fall,14.9,Cloudy,Yard Tools,FALSE,67.8,0.1545,12,Debit Card,Regular
TXN008924,ST003,11/26/23,NY,Fall,20.5,Sunny,Home Decor,FALSE,66.16,0.2096,2,Digital Wallet,New
